customer_id,cliente,email,active,address,district,postal_code,city,country,fecha_renta,fecha_devolucion,monto,fecha_pago,fecha_devolucio,año_renta,mes_renta,dia_semana,estado_cliente,mes_año
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-02,2005-08-04,2.99,2005-08-02,2005-08-04,2005,8,Tuesday,Activo,2005-08
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-17,2005-08-20,2.99,2005-08-17,2005-08-20,2005,8,Wednesday,Activo,2005-08
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-19,2005-08-23,2.99,2005-08-19,2005-08-23,2005,8,Friday,Activo,2005-08
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-21,2005-08-27,4.99,2005-08-21,2005-08-27,2005,8,Sunday,Activo,2005-08
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-21,2005-08-29,5.99,2005-08-21,2005-08-29,2005,8,Sunday,Activo,2005-08
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-22,2005-08-31,4.99,2005-08-22,2005-08-31,2005,8,Monday,Activo,2005-08
2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,1121 Loja Avenue,California,17886,San Bernardino,United States,2005-08-23,2005-08-25,4.99,2005-08-23,2005-08-25,2005,8,Tuesday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-05-27,2005-06-02,1.99,2005-05-27,2005-06-02,2005,5,Friday,Activo,2005-05
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-05-29,2005-06-01,2.99,2005-05-29,2005-06-01,2005,5,Sunday,Activo,2005-05
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-06-16,2005-06-24,8.99,2005-06-16,2005-06-24,2005,6,Thursday,Activo,2005-06
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-06-16,2005-06-25,6.99,2005-06-16,2005-06-25,2005,6,Thursday,Activo,2005-06
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-06-17,2005-06-24,6.99,2005-06-17,2005-06-24,2005,6,Friday,Activo,2005-06
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-06-19,2005-06-28,2.99,2005-06-19,2005-06-28,2005,6,Sunday,Activo,2005-06
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-07,2005-07-10,4.99,2005-07-07,2005-07-10,2005,7,Thursday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-08,2005-07-15,4.99,2005-07-08,2005-07-15,2005,7,Friday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-27,2005-08-03,5.99,2005-07-27,2005-08-03,2005,7,Wednesday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-27,2005-08-05,10.99,2005-07-27,2005-08-05,2005,7,Wednesday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-28,2005-08-05,7.99,2005-07-28,2005-08-05,2005,7,Thursday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-28,2005-08-04,6.99,2005-07-28,2005-08-04,2005,7,Thursday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-28,2005-07-29,4.99,2005-07-28,2005-07-29,2005,7,Thursday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-28,2005-07-30,4.99,2005-07-28,2005-07-30,2005,7,Thursday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-29,2005-08-06,2.99,2005-07-29,2005-08-06,2005,7,Friday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-30,2005-08-06,1.99,2005-07-30,2005-08-06,2005,7,Saturday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-30,2005-08-05,3.99,2005-07-30,2005-08-05,2005,7,Saturday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-31,2005-08-03,2.99,2005-07-31,2005-08-03,2005,7,Sunday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-07-31,2005-08-04,4.99,2005-07-31,2005-08-04,2005,7,Sunday,Activo,2005-07
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-01,2005-08-08,5.99,2005-08-01,2005-08-08,2005,8,Monday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-18,2005-08-24,4.99,2005-08-18,2005-08-24,2005,8,Thursday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-19,2005-08-27,8.99,2005-08-19,2005-08-27,2005,8,Friday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-20,2005-08-26,2.99,2005-08-20,2005-08-26,2005,8,Saturday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-21,2005-08-29,8.99,2005-08-21,2005-08-29,2005,8,Sunday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-22,2005-08-23,0.99,2005-08-22,2005-08-23,2005,8,Monday,Activo,2005-08
3,LINDA WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,692 Joliet Street,Attika,83579,Athenai,Greece,2005-08-23,2005-08-26,2.99,2005-08-23,2005-08-26,2005,8,Tuesday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-06-15,2005-06-19,4.99,2005-06-15,2005-06-19,2005,6,Wednesday,Activo,2005-06
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-06-16,2005-06-17,0.99,2005-06-16,2005-06-17,2005,6,Thursday,Activo,2005-06
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-06-16,2005-06-18,2.99,2005-06-16,2005-06-18,2005,6,Thursday,Activo,2005-06
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-06-16,2005-06-20,0.99,2005-06-16,2005-06-20,2005,6,Thursday,Activo,2005-06
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-06-17,2005-06-19,0.99,2005-06-17,2005-06-19,2005,6,Friday,Activo,2005-06
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-06-19,2005-06-25,5.99,2005-06-19,2005-06-25,2005,6,Sunday,Activo,2005-06
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-07-28,2005-07-30,2.99,2005-07-28,2005-07-30,2005,7,Thursday,Activo,2005-07
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-07-28,2005-07-29,2.99,2005-07-28,2005-07-29,2005,7,Thursday,Activo,2005-07
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-07-29,2005-08-03,3.99,2005-07-29,2005-08-03,2005,7,Friday,Activo,2005-07
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-07-30,2005-08-05,5.99,2005-07-30,2005-08-05,2005,7,Saturday,Activo,2005-07
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-07-30,2005-08-03,5.99,2005-07-30,2005-08-03,2005,7,Saturday,Activo,2005-07
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-02,2005-08-08,0.99,2005-08-02,2005-08-08,2005,8,Tuesday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-02,2005-08-04,2.99,2005-08-02,2005-08-04,2005,8,Tuesday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-17,2005-08-19,4.99,2005-08-17,2005-08-19,2005,8,Wednesday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-18,2005-08-18,2.99,2005-08-18,2005-08-18,2005,8,Thursday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-18,2005-08-27,8.99,2005-08-18,2005-08-27,2005,8,Thursday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-19,2005-08-23,1.99,2005-08-19,2005-08-23,2005,8,Friday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-20,2005-08-23,2.99,2005-08-20,2005-08-23,2005,8,Saturday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-20,2005-08-28,6.99,2005-08-20,2005-08-28,2005,8,Saturday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-21,2005-08-25,4.99,2005-08-21,2005-08-25,2005,8,Sunday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-22,2005-08-28,2.99,2005-08-22,2005-08-28,2005,8,Monday,Activo,2005-08
4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,1566 Inegl Manor,Mandalay,53561,Myingyan,Myanmar,2005-08-23,2005-08-27,1.99,2005-08-23,2005-08-27,2005,8,Tuesday,Activo,2005-08
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-05-29,2005-05-30,0.99,2005-05-29,2005-05-30,2005,5,Sunday,Activo,2005-05
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-05-31,2005-06-07,6.99,2005-05-31,2005-06-07,2005,5,Tuesday,Activo,2005-05
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-05-31,2005-06-05,1.99,2005-05-31,2005-06-05,2005,5,Tuesday,Activo,2005-05
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-06-15,2005-06-23,3.99,2005-06-15,2005-06-23,2005,6,Wednesday,Activo,2005-06
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-06-16,2005-06-19,2.99,2005-06-16,2005-06-19,2005,6,Thursday,Activo,2005-06
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-06-17,2005-06-21,4.99,2005-06-17,2005-06-21,2005,6,Friday,Activo,2005-06
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-06-19,2005-06-25,2.99,2005-06-19,2005-06-25,2005,6,Sunday,Activo,2005-06
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-06-20,2005-06-26,4.99,2005-06-20,2005-06-26,2005,6,Monday,Activo,2005-06
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-07-06,2005-07-08,4.99,2005-07-06,2005-07-08,2005,7,Wednesday,Activo,2005-07
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-07-08,2005-07-13,2.99,2005-07-08,2005-07-13,2005,7,Friday,Activo,2005-07
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-07-09,2005-07-09,4.99,2005-07-09,2005-07-09,2005,7,Saturday,Activo,2005-07
5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,53 Idfu Parkway,Nantou,42399,Nantou,Taiwan,2005-07-09,2005-07-18,5.99,2005-07-09,2005-07-18,2005,7,Saturday,Activo,2005-07
